prod,origen,imported,categoria_producto,time,post,timeToTreat,precio_std,price_variation_c,dolar_variation,stock,max_consecutivos_sin_stock,log_precio,stock_dummy
arg_71,Argentina,0.0,Salsa de tomate,2024-09-24,1.0,22.0,989.01105,0.0,1.6494845,OutOfStock,27.0,6.897716104682507,0
imp_195,Italia,1.0,Salsa de tomate,2024-09-24,1.0,22.0,10937.5,0.0,1.6494845,InStock,10.0,9.300043955057962,1
arg_179,Argentina,0.0,Galletitas,2024-09-24,1.0,22.0,555.55554,9.090909,1.6494845,InStock,0.0,6.321766968071707,1
arg_183,Argentina,0.0,Galletitas,2024-09-24,1.0,22.0,1288.8889,0.0,1.6494845,InStock,0.0,7.162311369615822,1
imp_29,Suiza,1.0,Bombones,2024-09-24,1.0,22.0,32187.5,0.0,1.6494845,InStock,0.0,10.379364524884657,1
imp_118,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,7750.0,0.0,1.6494845,InStock,0.0,8.955577146281511,1
arg_34,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,3144.0,0.0,1.6494845,InStock,0.0,8.05356916913454,1
imp_26,España,1.0,Chocolate,2024-09-24,1.0,22.0,7750.0,0.0,1.6494845,InStock,0.0,8.955577146281511,1
arg_131,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,2350.0,0.0,1.6494845,InStock,0.0,7.762596048540069,1
imp_159,Argentina,0.0,Aderezos,2024-09-24,1.0,22.0,8815.789,0.0,1.6494845,OutOfStock,24.0,9.084413023758371,0
imp_55,España,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,1040.0,0.0,1.6494845,InStock,0.0,6.947937068614969,1
arg_87,Argentina,0.0,Aceite,2024-09-24,1.0,22.0,29498.0,-0.006779661,1.6494845,InStock,9.0,10.292111643448266,1
arg_27,Argentina,0.0,Condimento,2024-09-24,1.0,22.0,3478.2607,0.0,1.6494845,InStock,0.0,8.154575107670674,1
arg_32,Argentina,0.0,Aceite,2024-09-24,1.0,22.0,35386.0,5.0029674,1.6494845,InStock,0.0,10.474099800037397,1
imp_237,Brasil,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,1078.125,3.200718,1.6494845,InStock,0.0,6.983905806555687,1
imp_64,Italia,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,950.0,0.0,1.6494845,InStock,0.0,6.85751406254539,1
imp_134,España,1.0,Golosinas,2024-09-24,1.0,22.0,3000.0,0.0,1.6494845,InStock,0.0,8.006700845440367,1
imp_113,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,9050.0,0.0,1.6494845,InStock,0.0,9.11063052782717,1
arg_50,Argentina,0.0,Cerveza,2024-09-24,1.0,22.0,4016.913,0.0,1.6494845,InStock,0.0,8.298517892576996,1
arg_85,Argentina,0.0,Aceite,2024-09-24,1.0,22.0,23700.0,3.9473684,1.6494845,OutOfStock,22.0,10.073272520325904,0
arg_164,Argentina,0.0,Queso,2024-09-24,1.0,22.0,40390.0,0.0,1.6494845,OutOfStock,6.0,10.606362266854584,0
arg_106,Argentina,0.0,Aderezos,2024-09-24,1.0,22.0,10000.0,0.0,1.6494845,OutOfStock,10.0,9.210440366976517,0
arg_182,Argentina,0.0,Galletitas,2024-09-24,1.0,22.0,700.0,6.060606,1.6494845,InStock,0.0,6.55250788703459,1
imp_123,Argentina,0.0,Pastas cortas,2024-09-24,1.0,22.0,2500.0,0.0,1.6494845,InStock,3.0,7.824445930877619,1
arg_54,Argentina,0.0,Chocolate,2024-09-24,1.0,22.0,2500.0,0.0,1.6494845,InStock,3.0,7.824445930877619,1
arg_86,Argentina,0.0,Aceite,2024-09-24,1.0,22.0,26100.0,0.0,1.6494845,InStock,0.0,10.169728906753061,1
imp_141,Alemania,1.0,Mermelada,2024-09-24,1.0,22.0,7651.515,0.0,1.6494845,InStock,18.0,8.942789630961391,1
arg_91,Argentina,0.0,Capsulas de cafe,2024-09-24,1.0,22.0,1056.25,3.0110936,1.6494845,InStock,0.0,6.963426476352598,1
arg_96,Argentina,0.0,Capsulas de cafe,2024-09-24,1.0,22.0,1556.25,2.892562,1.6494845,InStock,8.0,7.350676724134255,1
imp_4,Holanda,1.0,Chocolate,2024-09-24,1.0,22.0,4050.0,0.0,1.6494845,InStock,0.0,8.30671904320269,1
arg_163,Argentina,0.0,Queso,2024-09-24,1.0,22.0,14900.0,-16.596697,1.6494845,InStock,0.0,9.60918360377546,1
arg_4,Argentina,0.0,Cafe molido,2024-09-24,1.0,22.0,36700.0,0.0,1.6494845,InStock,0.0,10.510559281627845,1
imp_56,Italia,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,880.0,0.0,1.6494845,InStock,18.0,6.78105762593618,1
arg_161,Argentina,0.0,Queso,2024-09-24,1.0,22.0,11999.0,-6.404056,1.6494845,InStock,13.0,9.392661928770137,1
imp_139,Brasil,1.0,Yerba,2024-09-24,1.0,22.0,8700.0,0.0,1.6494845,InStock,0.0,9.071193240566025,1
arg_8,Argentina,0.0,Cafe molido,2024-09-24,1.0,22.0,16400.0,10.067114,1.6494845,InStock,0.0,9.70509758756311,1
arg_1,Argentina,0.0,Galletitas,2024-09-24,1.0,22.0,1300.0,0.0,1.6494845,InStock,0.0,7.170888478512505,1
arg_99,Argentina,0.0,Aderezos,2024-09-24,1.0,22.0,3100.0,21.568628,1.6494845,InStock,0.0,8.03947991910045,1
arg_74,Argentina,0.0,Pastas largas,2024-09-24,1.0,22.0,1200.0,0.0,1.6494845,InStock,0.0,7.0909098220799835,1
imp_203,Italia,1.0,Salsa de tomate,2024-09-24,1.0,22.0,7062.5,0.0,1.6494845,InStock,6.0,8.862695958351718,1
imp_99,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,7850.0,0.0,1.6494845,InStock,0.0,8.968396191198256,1
imp_142,España,1.0,Mermelada,2024-09-24,1.0,22.0,10071.429,0.0,1.6494845,OutOfStock,32.0,9.21755716814515,0
arg_67,Argentina,0.0,Pastas cortas,2024-09-24,1.0,22.0,1309.0,0.0,1.6494845,InStock,0.0,7.177782416195197,1
imp_50,Italia,1.0,Cafe molido,2024-09-24,1.0,22.0,45400.0,0.0,1.6494845,InStock,0.0,10.723289410218579,1
imp_72,Mexico,1.0,Condimento,2024-09-24,1.0,22.0,8888.89,0.0,1.6494845,OutOfStock,29.0,9.09266995497808,0
imp_235,Reino Unido,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,1056.25,3.0110936,1.6494845,InStock,5.0,6.963426476352598,1
imp_209,Dinamarca,1.0,Queso,2024-09-24,1.0,22.0,137487.5,0.0,1.6494845,InStock,0.0,11.831295556227412,1
arg_93,Argentina,0.0,Capsulas de cafe,2024-09-24,1.0,22.0,950.0,0.0,1.6494845,InStock,0.0,6.85751406254539,1
arg_80,Argentina,0.0,Salsa de tomate,2024-09-24,1.0,22.0,979.3814,0.0,1.6494845,InStock,0.0,6.887941679625764,1
arg_82,Argentina,0.0,Pastas largas,2024-09-24,1.0,22.0,1650.0,0.0,1.6494845,InStock,0.0,7.409136443920128,1
arg_39,Argentina,0.0,Pastas largas,2024-09-24,1.0,22.0,2100.0,0.0,1.6494845,InStock,0.0,7.650168700845001,1
imp_100,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,8200.0,0.0,1.6494845,InStock,0.0,9.012011377036412,1
arg_133,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,2500.0,0.0,1.6494845,InStock,0.0,7.824445930877619,1
arg_116,Argentina,0.0,Snack,2024-09-24,1.0,22.0,2664.5,-10.240863,1.6494845,InStock,0.0,7.888146936262816,1
imp_48,Italia,1.0,Cafe molido,2024-09-24,1.0,22.0,45400.0,0.0,1.6494845,InStock,0.0,10.723289410218579,1
arg_56,Argentina,0.0,Chocolate,2024-09-24,1.0,22.0,2300.0,0.0,1.6494845,InStock,0.0,7.741099090035366,1
imp_105,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,10527.99,-2.23e-06,1.6494845,InStock,9.0,9.261887684098497,1
imp_248,Italia,1.0,Te,2024-09-24,1.0,22.0,220.0,0.0,1.6494845,InStock,0.0,5.3981627015177525,1
arg_107,Argentina,0.0,Condimento liquido,2024-09-24,1.0,22.0,7897.727,0.0,1.6494845,OutOfStock,37.0,8.974456886230284,0
imp_73,Mexico,1.0,Enlatados,2024-09-24,1.0,22.0,7125.0,-24.503311,1.6494845,InStock,15.0,8.871505346165781,1
imp_228,España,1.0,Aceitunas,2024-09-24,1.0,22.0,8875.0,0.0,1.6494845,InStock,0.0,9.091106284052485,1
imp_231,España,1.0,Aceitunas,2024-09-24,1.0,22.0,8875.0,0.0,1.6494845,InStock,0.0,9.091106284052485,1
imp_165,Estados Unidos,1.0,Aderezos,2024-09-24,1.0,22.0,7935.685,0.0,1.6494845,InStock,0.0,8.979250960763931,1
imp_153,Estados Unidos,1.0,Aderezos,2024-09-24,1.0,22.0,2571.4287,0.0,1.6494845,InStock,7.0,7.852605751094754,1
arg_151,Argentina,0.0,Aceitunas,2024-09-24,1.0,22.0,3200.0,0.0,1.6494845,InStock,0.0,8.071218539969863,1
arg_81,Argentina,0.0,Pastas cortas,2024-09-24,1.0,22.0,1200.0,0.0,1.6494845,InStock,0.0,7.0909098220799835,1
arg_103,Argentina,0.0,Aderezos,2024-09-24,1.0,22.0,4032.2583,10.294118,1.6494845,InStock,0.0,8.302329839437894,1
imp_136,Polonia,1.0,Te,2024-09-24,1.0,22.0,530.0,0.0,1.6494845,OutOfStock,40.0,6.274762021241939,0
arg_18,Argentina,0.0,Mermelada,2024-09-24,1.0,22.0,13928.571,18.90244,1.6494845,InStock,0.0,9.54176926945827,1
imp_194,Italia,1.0,Aderezos,2024-09-24,1.0,22.0,11611.111,0.0,1.6494845,InStock,0.0,9.35980388417565,1
arg_147,Argentina,0.0,Aceitunas,2024-09-24,1.0,22.0,2000.0,0.0,1.6494845,InStock,0.0,7.601402334583733,1
imp_151,Brasil,1.0,Bebidas vegetales,2024-09-24,1.0,22.0,25000.0,0.0,1.6494845,InStock,0.0,10.12667110305036,1
imp_145,España,1.0,Mermelada,2024-09-24,1.0,22.0,7857.143,0.0,1.6494845,OutOfStock,33.0,8.969305597967585,0
imp_75,Mexico,1.0,Enlatados,2024-09-24,1.0,22.0,10592.105,-21.84466,1.6494845,InStock,0.0,9.267958596753544,1
arg_21,Argentina,0.0,Mermelada,2024-09-24,1.0,22.0,14134.615,18.548388,1.6494845,InStock,0.0,9.556452778201363,1
arg_186,Argentina,0.0,Galletitas,2024-09-24,1.0,22.0,940.0,0.0,1.6494845,InStock,0.0,6.846943139585379,1
arg_142,Argentina,0.0,Pescado enlatado,2024-09-24,1.0,22.0,2162.353,0.0,1.6494845,InStock,9.0,7.679414611897795,1
imp_225,España,1.0,Aceitunas,2024-09-24,1.0,22.0,7058.8237,3.4482758,1.6494845,InStock,13.0,8.862175358504102,1
arg_51,Argentina,0.0,Chocolate,2024-09-24,1.0,22.0,4000.0,11.111111,1.6494845,InStock,0.0,8.294299608857235,1
imp_20,Italia,1.0,Chocolate,2024-09-24,1.0,22.0,12875.0,0.0,1.6494845,InStock,0.0,9.463120392418698,1
imp_106,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,9700.0,0.0,1.6494845,InStock,0.0,9.179984251961283,1
imp_117,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,6700.0,0.0,1.6494845,InStock,3.0,8.81001204797317,1
arg_11,Argentina,0.0,Te,2024-09-24,1.0,22.0,90.0,5.882353,1.6494845,InStock,0.0,4.51085950651685,1
arg_168,Argentina,0.0,Te,2024-09-24,1.0,22.0,54.0,12.5,1.6494845,InStock,9.0,4.007333185232471,1
imp_114,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,10674.15,-3.66e-06,1.6494845,InStock,0.0,9.275673889520352,1
imp_115,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,10674.15,-3.66e-06,1.6494845,InStock,24.0,9.275673889520352,1
arg_68,Argentina,0.0,Pastas cortas,2024-09-24,1.0,22.0,1500.0,11.111111,1.6494845,InStock,0.0,7.313886831633462,1
arg_154,Argentina,0.0,Queso,2024-09-24,1.0,22.0,26958.0,0.0,1.6494845,InStock,2.0,10.202072472350189,1
arg_134,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,6300.0,5.0,1.6494845,InStock,0.0,8.748463629942055,1
imp_71,Italia,1.0,Condimento,2024-09-24,1.0,22.0,80666.664,0.0,1.6494845,InStock,0.0,11.298093080030648,1
imp_1,Suiza,1.0,Chocolate,2024-09-24,1.0,22.0,9800.0,0.0,1.6494845,InStock,0.0,9.19023970026918,1
imp_116,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,8700.0,0.0,1.6494845,InStock,6.0,9.071193240566025,1
imp_146,Francia,1.0,Mermelada,2024-09-24,1.0,22.0,19391.893,0.0,1.6494845,InStock,0.0,9.872661937726267,1
arg_55,Argentina,0.0,Chocolate,2024-09-24,1.0,22.0,7400.0,0.0,1.6494845,InStock,0.0,8.909370405197466,1
imp_166,Estados Unidos,1.0,Aderezos,2024-09-24,1.0,22.0,16850.22,0.0,1.6494845,InStock,0.0,9.732178336720327,1
arg_53,Argentina,0.0,Chocolate,2024-09-24,1.0,22.0,2450.0,0.0,1.6494845,InStock,0.0,7.804251383528112,1
imp_15,Suiza,1.0,Chocolate,2024-09-24,1.0,22.0,9800.0,0.0,1.6494845,InStock,0.0,9.19023970026918,1
imp_45,Colombia,1.0,Cafe molido,2024-09-24,1.0,22.0,93200.0,0.0,1.6494845,InStock,0.0,11.442513730229855,1
imp_157,Estados Unidos,1.0,Aderezos,2024-09-24,1.0,22.0,3125.0,0.0,1.6494845,InStock,0.0,8.047509510981422,1
imp_208,Dinamarca,1.0,Queso,2024-09-24,1.0,22.0,99990.0,0.0,1.6494845,InStock,0.0,11.512835460919986,1
arg_24,Argentina,0.0,Golosinas,2024-09-24,1.0,22.0,3163.6362,0.0,1.6494845,InStock,0.0,8.059793383263887,1
imp_98,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,7750.0,0.0,1.6494845,OutOfStock,25.0,8.955577146281511,0
imp_155,Mexico,1.0,Aderezos,2024-09-24,1.0,22.0,5478.5894,0.0,1.6494845,InStock,0.0,8.608785450127593,1
arg_12,Argentina,0.0,Te,2024-09-24,1.0,22.0,52.5,0.0,1.6494845,OutOfStock,40.0,3.979681653901961,0
imp_47,Italia,1.0,Cafe molido,2024-09-24,1.0,22.0,42600.0,0.0,1.6494845,InStock,0.0,10.659633006160352,1
arg_148,Argentina,0.0,Aceitunas,2024-09-24,1.0,22.0,1066.6667,0.0,1.6494845,InStock,0.0,6.973230892161778,1
imp_121,Argentina,0.0,Pastas cortas,2024-09-24,1.0,22.0,1450.0,0.0,1.6494845,InStock,0.0,7.280008252884188,1
arg_149,Argentina,0.0,Aceitunas,2024-09-24,1.0,22.0,3266.6667,0.0,1.6494845,InStock,6.0,8.091831461794575,1
imp_129,Holanda,1.0,Cerveza,2024-09-24,1.0,22.0,10300.0,-5.504587,1.6494845,InStock,0.0,9.239996256883693,1
imp_207,Alemania,1.0,Queso,2024-09-24,1.0,22.0,79992.0,0.0,1.6494845,InStock,0.0,11.28969440982767,1
arg_136,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,3700.0,0.0,1.6494845,InStock,0.0,8.216358332386156,1
imp_135,Polonia,1.0,Te,2024-09-24,1.0,22.0,525.0,0.0,1.6494845,OutOfStock,31.0,6.26530121273771,0
imp_211,Dinamarca,1.0,Queso,2024-09-24,1.0,22.0,73326.664,0.0,1.6494845,InStock,0.0,11.202693224586978,1
arg_75,Argentina,0.0,Pastas cortas,2024-09-24,1.0,22.0,1200.0,0.0,1.6494845,InStock,0.0,7.0909098220799835,1
arg_58,Argentina,0.0,Salsa de tomate,2024-09-24,1.0,22.0,1562.5,8.695652,1.6494845,InStock,0.0,7.354682176897896,1
imp_16,Suiza,1.0,Chocolate,2024-09-24,1.0,22.0,9800.0,0.0,1.6494845,OutOfStock,12.0,9.19023970026918,0
arg_121,Argentina,0.0,Snack,2024-09-24,1.0,22.0,1157.143,0.0,1.6494845,OutOfStock,22.0,7.054573139282577,0
imp_93,Italia,1.0,Risotto,2024-09-24,1.0,22.0,6666.6665,0.0,1.6494845,InStock,0.0,8.805025227622892,1
imp_28,Suiza,1.0,Bombones,2024-09-24,1.0,22.0,32187.5,0.0,1.6494845,InStock,0.0,10.379364524884657,1
imp_156,Mexico,1.0,Aderezos,2024-09-24,1.0,22.0,6052.6313,0.0,1.6494845,InStock,0.0,8.708413585844017,1
imp_87,Italia,1.0,Arroz,2024-09-24,1.0,22.0,16350.0,0.0,1.6494845,InStock,0.0,9.702044336534586,1
imp_190,Italia,1.0,Salsa de tomate,2024-09-24,1.0,22.0,11428.571,0.0,1.6494845,OutOfStock,18.0,9.343959223276084,0
arg_140,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,6200.0,0.0,1.6494845,InStock,0.0,8.732465848349879,1
imp_206,Alemania,1.0,Queso,2024-09-24,1.0,22.0,79992.0,0.0,1.6494845,InStock,0.0,11.28969440982767,1
imp_80,Argentina,0.0,Condimento,2024-09-24,1.0,22.0,5400.0,0.0,1.6494845,InStock,0.0,8.594339400592892,1
arg_69,Argentina,0.0,Pastas cortas,2024-09-24,1.0,22.0,1500.0,11.111111,1.6494845,InStock,0.0,7.313886831633462,1
imp_67,España,1.0,Galletitas,2024-09-24,1.0,22.0,3350.0,0.0,1.6494845,InStock,5.0,8.11701408773731,1
imp_164,Estados Unidos,1.0,Aderezos,2024-09-24,1.0,22.0,7935.685,0.0,1.6494845,InStock,0.0,8.979250960763931,1
arg_47,Argentina,0.0,Cerveza,2024-09-24,1.0,22.0,19008.44,0.0,1.6494845,InStock,0.0,9.852690976868669,1
arg_113,Argentina,0.0,Bombones,2024-09-24,1.0,22.0,6962.719,6.722689,1.6494845,InStock,0.0,8.848468949700633,1
arg_110,Argentina,0.0,Chocolate,2024-09-24,1.0,22.0,3277.7778,0.0,1.6494845,InStock,0.0,8.09522600998616,1
imp_191,Italia,1.0,Salsa de tomate,2024-09-24,1.0,22.0,8812.5,0.0,1.6494845,InStock,3.0,9.084039915860009,1
arg_57,Argentina,0.0,Chocolate,2024-09-24,1.0,22.0,7400.0,0.0,1.6494845,InStock,0.0,8.909370405197466,1
imp_132,Armenia,1.0,Cerveza,2024-09-24,1.0,22.0,23700.0,0.0,1.6494845,OutOfStock,31.0,10.073272520325904,0
imp_193,Italia,1.0,Salsa preparada,2024-09-24,1.0,22.0,19125.0,0.0,1.6494845,InStock,0.0,9.858803944909488,1
imp_108,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,9700.0,0.0,1.6494845,InStock,11.0,9.179984251961283,1
arg_156,Argentina,0.0,Queso,2024-09-24,1.0,22.0,27992.0,0.0,1.6494845,OutOfStock,40.0,10.239709757902132,0
imp_168,China,1.0,Aderezos,2024-09-24,1.0,22.0,25000.0,0.0,1.6494845,InStock,5.0,10.12667110305036,1
imp_54,España,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,1030.0,0.0,1.6494845,InStock,10.0,6.93828448401696,1
imp_17,Suiza,1.0,Chocolate,2024-09-24,1.0,22.0,11250.0,0.0,1.6494845,InStock,0.0,9.328212292571072,1
imp_57,Italia,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,880.0,0.0,1.6494845,InStock,0.0,6.78105762593618,1
arg_37,Argentina,0.0,Risotto,2024-09-24,1.0,22.0,3229.1665,0.0,1.6494845,InStock,0.0,8.080288962875766,1
imp_196,Italia,1.0,Salsa de tomate,2024-09-24,1.0,22.0,30192.307,0.0,1.6494845,InStock,0.0,10.315375556284506,1
imp_23,Belgica,1.0,Chocolate,2024-09-24,1.0,22.0,8700.0,0.0,1.6494845,OutOfStock,21.0,9.071193240566025,0
arg_102,Argentina,0.0,Aderezos,2024-09-24,1.0,22.0,1894.7369,0.0,1.6494845,InStock,0.0,7.547362907363315,1
imp_233,Brasil,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,1056.25,3.0110936,1.6494845,InStock,0.0,6.963426476352598,1
arg_97,Argentina,0.0,Aderezos,2024-09-24,1.0,22.0,2002.1053,7.9455166,1.6494845,InStock,0.0,7.602453905427289,1
arg_128,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,3100.0,0.0,1.6494845,InStock,0.0,8.03947991910045,1
arg_98,Argentina,0.0,Aderezos,2024-09-24,1.0,22.0,1951.579,12.024169,1.6494845,InStock,0.0,7.576906341842822,1
arg_177,Argentina,0.0,Te,2024-09-24,1.0,22.0,90.0,5.882353,1.6494845,InStock,0.0,4.51085950651685,1
arg_16,Argentina,0.0,Mermelada,2024-09-24,1.0,22.0,3333.3335,0.0,1.6494845,OutOfStock,9.0,8.112028088302074,0
imp_35,Argentina,0.0,Galletitas,2024-09-24,1.0,22.0,1799.5,-1.4512596,1.6494845,InStock,1.0,7.49581968308893,1
imp_14,Suiza,1.0,Chocolate,2024-09-24,1.0,22.0,11250.0,0.0,1.6494845,InStock,0.0,9.328212292571072,1
imp_5,Holanda,1.0,Chocolate,2024-09-24,1.0,22.0,4764.706,0.0,1.6494845,InStock,0.0,8.469200968806746,1
imp_68,Dinamarca,1.0,Galletitas,2024-09-24,1.0,22.0,9966.667,0.0,1.6494845,InStock,0.0,9.207101833567124,1
arg_72,Argentina,0.0,Salsa de tomate,2024-09-24,1.0,22.0,1187.5,0.0,1.6494845,InStock,0.0,7.080447286800249,1
imp_230,España,1.0,Aceitunas,2024-09-24,1.0,22.0,8250.0,0.0,1.6494845,InStock,0.0,9.018089684104343,1
imp_185,Brasil,1.0,Salsa de tomate,2024-09-24,1.0,22.0,8000.0,0.0,1.6494845,InStock,0.0,8.987321812850125,1
imp_91,Italia,1.0,Risotto,2024-09-24,1.0,22.0,2325.0,0.0,1.6494845,InStock,0.0,7.75190533307861,1
arg_122,Argentina,0.0,Snack,2024-09-24,1.0,22.0,1000.0,0.0,1.6494845,InStock,0.0,6.90875477931522,1
imp_95,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,6700.0,0.0,1.6494845,InStock,0.0,8.81001204797317,1
imp_32,Brasil,1.0,Golosinas,2024-09-24,1.0,22.0,3039.2156,0.0,1.6494845,InStock,0.0,8.01968371293812,1
arg_64,Argentina,0.0,Salsa preparada,2024-09-24,1.0,22.0,1470.5883,0.0,1.6494845,OutOfStock,29.0,7.294097572668978,0
imp_110,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,9700.0,0.0,1.6494845,InStock,0.0,9.179984251961283,1
imp_97,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,6700.0,0.0,1.6494845,InStock,0.0,8.81001204797317,1
imp_119,Argentina,0.0,Pastas largas,2024-09-24,1.0,22.0,1385.0,-1.0714285,1.6494845,InStock,0.0,7.234177179749849,1
imp_44,Colombia,1.0,Cafe molido,2024-09-24,1.0,22.0,93200.0,0.0,1.6494845,InStock,0.0,11.442513730229855,1
imp_107,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,9700.0,0.0,1.6494845,InStock,0.0,9.179984251961283,1
arg_108,Argentina,0.0,Chocolate,2024-09-24,1.0,22.0,2636.3638,31.818182,1.6494845,InStock,0.0,7.877535136640515,1
imp_109,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,9700.0,0.0,1.6494845,InStock,0.0,9.179984251961283,1
imp_78,España,1.0,Condimento,2024-09-24,1.0,22.0,40000.0,0.0,1.6494845,InStock,0.0,10.596659732783579,1
arg_138,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,8400.0,0.0,1.6494845,OutOfStock,28.0,9.036106025364846,0
imp_69,Italia,1.0,Condimento,2024-09-24,1.0,22.0,27111.113,0.0,1.6494845,InStock,0.0,10.207735881174337,1
imp_24,España,1.0,Chocolate,2024-09-24,1.0,22.0,7750.0,0.0,1.6494845,InStock,0.0,8.955577146281511,1
imp_61,Italia,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,950.0,0.0,1.6494845,InStock,4.0,6.85751406254539,1
arg_118,Argentina,0.0,Snack,2024-09-24,1.0,22.0,1160.0,0.0,1.6494845,OutOfStock,39.0,7.057036981697891,0
arg_127,Argentina,0.0,Snack,2024-09-24,1.0,22.0,2166.6665,0.0,1.6494845,OutOfStock,4.0,7.6814065223134484,0
arg_35,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,2600.0,0.0,1.6494845,InStock,0.0,7.8636512654486515,1
imp_244,Chile,1.0,Pescado enlatado,2024-09-24,1.0,22.0,1942.1053,0.0,1.6494845,InStock,0.0,7.5720426424534875,1
arg_169,Argentina,0.0,Te,2024-09-24,1.0,22.0,23.5,9.302325,1.6494845,OutOfStock,22.0,3.1986731175506815,0
arg_79,Argentina,0.0,Salsa de tomate,2024-09-24,1.0,22.0,1687.5,0.0,1.6494845,InStock,0.0,7.431595839825622,1
imp_242,Ecuador,1.0,Pescado enlatado,2024-09-24,1.0,22.0,2083.3333,0.0,1.6494845,InStock,0.0,7.642204322906864,1
arg_139,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,3700.0,0.0,1.6494845,InStock,0.0,8.216358332386156,1
imp_30,Holanda,1.0,Bombones,2024-09-24,1.0,22.0,16071.429,0.0,1.6494845,InStock,0.0,9.684860598522805,1
imp_11,Suiza,1.0,Chocolate,2024-09-24,1.0,22.0,10200.0,0.0,1.6494845,InStock,0.0,9.23024103368252,1
imp_39,Argentina,0.0,Cafe molido,2024-09-24,1.0,22.0,15218.0,5.0096607,1.6494845,InStock,0.0,9.6302999262348,1
arg_137,Argentina,0.0,Arroz,2024-09-24,1.0,22.0,3200.0,0.0,1.6494845,OutOfStock,33.0,8.071218539969863,0
imp_103,Italia,1.0,Pastas largas,2024-09-24,1.0,22.0,9700.0,0.0,1.6494845,InStock,0.0,9.179984251961283,1
imp_65,Italia,1.0,Capsulas de cafe,2024-09-24,1.0,22.0,1020.0,0.0,1.6494845,InStock,0.0,6.928537818164665,1
imp_85,Italia,1.0,Arroz,2024-09-24,1.0,22.0,25200.0,0.0,1.6494845,InStock,0.0,10.134638955251866,1
arg_70,Argentina,0.0,Salsa de tomate,2024-09-24,1.0,22.0,721.1538,0.0,1.6494845,InStock,0.0,6.582238135597999,1
imp_6,Holanda,1.0,Chocolate,2024-09-24,1.0,22.0,4050.0,0.0,1.6494845,InStock,0.0,8.30671904320269,1
imp_94,Italia,1.0,Risotto,2024-09-24,1.0,22.0,6666.6665,0.0,1.6494845,InStock,0.0,8.805025227622892,1
imp_130,Holanda,1.0,Cerveza,2024-09-24,1.0,22.0,11400.0,8.571428,1.6494845,InStock,0.0,9.34145634983372,1
arg_83,Argentina,0.0,Aceite,2024-09-24,1.0,22.0,23600.0,0.0,1.6494845,InStock,0.0,10.069044362997353,1
imp_9,Suiza,1.0,Chocolate,2024-09-24,1.0,22.0,10200.0,0.0,1.6494845,InStock,0.0,9.23024103368252,1
imp_112,Italia,1.0,Pastas cortas,2024-09-24,1.0,22.0,8900.0,0.0,1.6494845,InStock,0.0,9.093918908958932,1
imp_140,Brasil,1.0,Yerba,2024-09-24,1.0,22.0,8500.0,0.0,1.6494845,OutOfStock,13.0,9.04793908261736,0
imp_82,Argentina,0.0,Condimento liquido,2024-09-24,1.0,22.0,10892.857,0.0,1.6494845,InStock,0.0,9.29595433136582,1
imp_77,España,1.0,Aceite,2024-09-24,1.0,22.0,40400.0,0.0,1.6494845,OutOfStock,14.0,10.606609816118151,0
arg_3,Argentina,0.0,Galletitas,2024-09-24,1.0,22.0,1100.0,0.0,1.6494845,InStock,0.0,7.00397413672268,1
